region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
São Francisco do Sul,310 (276 -- 356),310,312,24,276,302,308,313,320,356,New confirmed cases by infection date,Unsure
Uruguaiana,310 (266 -- 355),310,310,28,266,299,307,312,320,355,New confirmed cases by infection date,Unsure
Rio Branco do Sul,309 (273 -- 352),309,310,25,273,301,307,311,318,352,New confirmed cases by infection date,Unsure
Santarém,309 (264 -- 356),309,309,28,264,297,306,311,320,356,New confirmed cases by infection date,Unsure
Santo Ângelo,309 (260 -- 354),309,309,29,260,298,306,311,318,354,New confirmed cases by infection date,Unsure
Valinhos,309 (276 -- 338),309,308,19,276,301,307,310,315,338,New confirmed cases by infection date,Unsure
Alegrete,299 (260 -- 334),299,299,21,260,291,297,301,306,334,New confirmed cases by infection date,Unsure
Botucatu,299 (266 -- 331),299,299,21,266,292,297,301,306,331,New confirmed cases by infection date,Unsure
Castanhal,299 (259 -- 346),299,300,26,259,289,297,302,309,346,New confirmed cases by infection date,Unsure
Jacobina,299 (265 -- 332),299,299,20,265,291,297,301,307,332,New confirmed cases by infection date,Unsure
Votorantim,299 (261 -- 331),299,297,22,261,289,296,300,306,331,New confirmed cases by infection date,Unsure
Araguaína,290 (254 -- 328),290,291,23,254,282,288,292,298,328,New confirmed cases by infection date,Unsure
Almirante Tamandaré,289 (262 -- 320),289,290,19,262,283,288,291,296,320,New confirmed cases by infection date,Unsure
Americana,289 (256 -- 331),289,291,22,256,282,287,292,298,331,New confirmed cases by infection date,Unsure
Ijuí,289 (257 -- 329),289,290,22,257,282,288,291,297,329,New confirmed cases by infection date,Unsure
Resende,289 (249 -- 330),289,289,25,249,278,286,292,299,330,New confirmed cases by infection date,Unsure
Morro da Fumaça,280 (245 -- 319),280,280,23,245,271,277,282,289,319,New confirmed cases by infection date,Unsure
Santa Rosa,280 (249 -- 318),280,281,21,249,272,278,282,288,318,New confirmed cases by infection date,Unsure
Barreiras,279 (252 -- 309),279,280,18,252,273,278,281,286,309,New confirmed cases by infection date,Unsure
Conselheiro Lafaiete,279 (235 -- 328),279,280,28,235,269,277,282,289,328,New confirmed cases by infection date,Unsure
Itaperuna,279 (244 -- 316),279,280,22,244,271,277,281,287,316,New confirmed cases by infection date,Unsure
Itaquaquecetuba,279 (247 -- 304),279,278,17,247,272,277,280,284,304,New confirmed cases by infection date,Unsure
Jaboatão dos Guararapes,279 (255 -- 304),279,280,16,255,273,278,281,285,304,New confirmed cases by infection date,Unsure
Ribeirão Pires,279 (243 -- 310),279,278,19,243,271,277,280,285,310,New confirmed cases by infection date,Unsure
Sete Lagoas,279 (223 -- 340),279,280,35,223,264,275,283,294,340,New confirmed cases by infection date,Unsure
Votuporanga,279 (249 -- 310),279,279,19,249,271,277,280,285,310,New confirmed cases by infection date,Unsure
Arapiraca,270 (235 -- 314),270,272,24,235,262,267,272,279,314,New confirmed cases by infection date,Unsure
Conceição do Coité,270 (240 -- 300),270,270,18,240,263,268,271,276,300,New confirmed cases by infection date,Unsure
Osório,270 (235 -- 311),270,271,23,235,261,267,272,279,311,New confirmed cases by infection date,Unsure
São Gonçalo,270 (245 -- 303),270,272,21,245,264,268,272,278,303,New confirmed cases by infection date,Unsure
Divinópolis,269 (236 -- 305),269,270,21,236,261,267,271,277,305,New confirmed cases by infection date,Unsure
Laranjal do Jari,269 (223 -- 309),269,268,26,223,256,266,271,278,309,New confirmed cases by infection date,Unsure
Penápolis,269 (231 -- 304),269,268,23,231,259,266,270,276,304,New confirmed cases by infection date,Unsure
Piedade,269 (238 -- 304),269,270,21,238,261,267,271,277,304,New confirmed cases by infection date,Unsure
Mariana,260 (217 -- 309),260,261,27,217,249,257,262,270,309,New confirmed cases by infection date,Unsure
Atibaia,259 (229 -- 286),259,259,18,229,252,257,261,265,286,New confirmed cases by infection date,Unsure
Cabo Frio,259 (228 -- 289),259,259,20,228,251,257,261,266,289,New confirmed cases by infection date,Unsure
Caraguatatuba,259 (227 -- 293),259,259,20,227,251,256,261,265,293,New confirmed cases by infection date,Unsure
Extrema,259 (217 -- 302),259,259,25,217,249,257,261,268,302,New confirmed cases by infection date,Unsure
Muriaé,259 (222 -- 303),259,260,25,222,250,257,261,269,303,New confirmed cases by infection date,Unsure
Lins,249 (211 -- 289),249,249,25,211,239,246,251,257,289,New confirmed cases by infection date,Unsure
Joaçaba,240 (212 -- 274),240,241,19,212,233,238,242,248,274,New confirmed cases by infection date,Unsure
Rio Verde,240 (211 -- 273),240,241,19,211,233,238,241,246,273,New confirmed cases by infection date,Unsure
Sombrio,240 (213 -- 269),240,241,17,213,234,238,242,248,269,New confirmed cases by infection date,Unsure
Arujá,239 (212 -- 267),239,239,17,212,232,237,240,244,267,New confirmed cases by infection date,Unsure
Bagé,239 (213 -- 271),239,240,17,213,233,238,241,246,271,New confirmed cases by infection date,Unsure
Embu das Artes,239 (214 -- 257),239,238,13,214,233,237,240,243,257,New confirmed cases by infection date,Unsure
Itapecerica da Serra,239 (216 -- 257),239,238,13,216,233,238,240,243,257,New confirmed cases by infection date,Unsure
Rio Grande,239 (209 -- 274),239,240,20,209,233,237,241,247,274,New confirmed cases by infection date,Unsure
Salto,239 (206 -- 270),239,238,20,206,230,236,240,245,270,New confirmed cases by infection date,Unsure
Varjota,238 (197 -- 269),238,236,22,197,227,235,240,244,269,New confirmed cases by infection date,Unsure
Cascavel,230 (204 -- 258),230,230,18,204,219,223,236,240,258,New confirmed cases by infection date,Unsure
Dois Vizinhos,230 (200 -- 267),230,231,21,200,223,228,232,238,267,New confirmed cases by infection date,Unsure
Araxá,229 (198 -- 264),229,229,20,198,221,227,231,236,264,New confirmed cases by infection date,Unsure
Bragança Paulista,229 (194 -- 267),229,229,22,194,219,226,231,238,267,New confirmed cases by infection date,Unsure
Caldas Novas,229 (205 -- 257),229,230,16,205,223,228,231,236,257,New confirmed cases by infection date,Unsure
Itatiba,229 (202 -- 256),229,229,16,202,223,227,231,234,256,New confirmed cases by infection date,Unsure
João Monlevade,229 (195 -- 261),229,229,20,195,222,227,231,236,261,New confirmed cases by infection date,Unsure
Salgueiro,229 (198 -- 267),229,231,21,198,223,228,231,237,267,New confirmed cases by infection date,Unsure
Timóteo,229 (192 -- 272),229,231,25,192,221,227,232,239,272,New confirmed cases by infection date,Unsure
Três Rios,229 (198 -- 264),229,229,19,198,222,227,231,236,264,New confirmed cases by infection date,Unsure
Uberaba,229 (200 -- 256),229,229,17,200,222,227,230,235,256,New confirmed cases by infection date,Unsure
Lapa,219 (185 -- 250),219,218,19,185,209,217,220,225,250,New confirmed cases by infection date,Unsure
Mairiporã,219 (191 -- 250),219,220,17,191,213,218,221,225,250,New confirmed cases by infection date,Unsure
Palmeira das Missões,219 (192 -- 252),219,220,17,192,212,217,222,227,252,New confirmed cases by infection date,Unsure
Paulista,219 (199 -- 240),219,219,12,199,214,218,220,223,240,New confirmed cases by infection date,Unsure
Pitangueiras,219 (188 -- 246),219,218,18,188,211,217,221,225,246,New confirmed cases by infection date,Unsure
São Sebastião,219 (190 -- 246),219,218,17,190,211,217,220,225,246,New confirmed cases by infection date,Unsure
Ubatuba,219 (187 -- 248),219,218,18,187,211,217,221,225,248,New confirmed cases by infection date,Unsure
Urussanga,219 (195 -- 247),219,220,17,195,213,217,221,225,247,New confirmed cases by infection date,Unsure
Cambé,210 (187 -- 234),210,210,14,187,204,208,211,215,234,New confirmed cases by infection date,Unsure
Esteio,210 (184 -- 241),210,211,18,184,203,208,211,217,241,New confirmed cases by infection date,Unsure
Santo Antônio de Jesus,210 (190 -- 233),210,211,13,190,205,208,211,215,233,New confirmed cases by infection date,Unsure
Guaratinguetá,209 (182 -- 235),209,209,17,182,202,207,211,215,235,New confirmed cases by infection date,Unsure
Patos de Minas,209 (181 -- 237),209,209,17,181,203,207,211,215,237,New confirmed cases by infection date,Unsure
Santa Cruz do Sul,209 (177 -- 243),209,210,20,177,201,207,211,216,243,New confirmed cases by infection date,Unsure
Santa Isabel,209 (177 -- 238),209,209,18,177,201,207,211,216,238,New confirmed cases by infection date,Unsure
Serra Talhada,209 (184 -- 237),209,210,15,184,203,208,211,215,237,New confirmed cases by infection date,Unsure
Caucaia,200 (178 -- 224),200,200,13,178,195,199,201,204,224,New confirmed cases by infection date,Unsure
Forquilhinha,200 (174 -- 240),200,203,21,174,194,199,202,208,240,New confirmed cases by infection date,Unsure
Santo Amaro da Imperatriz,200 (177 -- 237),200,203,18,177,194,199,202,208,237,New confirmed cases by infection date,Unsure
Altamira,199 (157 -- 251),199,200,28,157,188,196,201,209,251,New confirmed cases by infection date,Unsure
Barretos,199 (170 -- 223),199,198,16,170,192,197,200,204,223,New confirmed cases by infection date,Unsure
Campina Grande do Sul,199 (177 -- 222),199,199,14,177,194,198,200,204,222,New confirmed cases by infection date,Unsure
Ourinhos,199 (172 -- 225),199,199,16,172,192,197,200,205,225,New confirmed cases by infection date,Unsure
Poá,199 (177 -- 218),199,199,12,177,194,198,200,203,218,New confirmed cases by infection date,Unsure
Poços de Caldas,199 (170 -- 230),199,200,18,170,192,197,201,207,230,New confirmed cases by infection date,Unsure
Ribeirão das Neves,199 (168 -- 228),199,199,17,168,192,197,201,205,228,New confirmed cases by infection date,Unsure
São Gabriel da Cachoeira,199 (174 -- 227),199,200,17,174,193,198,201,205,227,New confirmed cases by infection date,Unsure
Araruama,190 (166 -- 217),190,190,15,166,183,188,191,195,217,New confirmed cases by infection date,Unsure
Breves,190 (151 -- 249),190,194,30,151,178,186,194,206,249,New confirmed cases by infection date,Unsure
Caçador,190 (165 -- 221),190,191,17,165,183,188,191,196,221,New confirmed cases by infection date,Unsure
Ilhéus,190 (170 -- 212),190,190,12,170,185,189,191,194,212,New confirmed cases by infection date,Unsure
Torres,190 (169 -- 213),190,190,13,169,184,188,191,195,213,New confirmed cases by infection date,Unsure
Assis,189 (170 -- 209),189,189,12,170,185,189,191,194,209,New confirmed cases by infection date,Unsure
Capinzal,189 (161 -- 218),189,190,16,161,183,188,191,196,218,New confirmed cases by infection date,Unsure
Corumbá,189 (169 -- 207),189,189,11,169,184,188,190,193,207,New confirmed cases by infection date,Unsure
Francisco Morato,189 (169 -- 208),189,189,13,169,184,188,190,193,208,New confirmed cases by infection date,Unsure
Itaguaí,189 (166 -- 213),189,189,14,166,184,188,190,194,213,New confirmed cases by infection date,Unsure
Mogi Mirim,189 (163 -- 218),189,189,16,163,183,187,190,195,218,New confirmed cases by infection date,Unsure
São Roque,189 (164 -- 210),189,188,14,164,182,187,190,194,210,New confirmed cases by infection date,Unsure
Arcoverde,180 (157 -- 206),180,180,15,157,174,179,181,185,206,New confirmed cases by infection date,Unsure
Crato,180 (159 -- 205),180,181,14,159,175,179,181,186,205,New confirmed cases by infection date,Unsure
Eunápolis,180 (163 -- 200),180,180,12,163,176,179,181,184,200,New confirmed cases by infection date,Unsure
Humaitá,180 (161 -- 204),180,181,13,161,175,179,181,185,204,New confirmed cases by infection date,Unsure
Penha,180 (158 -- 207),180,180,15,158,174,178,181,186,207,New confirmed cases by infection date,Unsure
Camaçari,179 (161 -- 200),179,180,12,161,174,178,180,184,200,New confirmed cases by infection date,Unsure
Careiro,179 (160 -- 202),179,180,13,160,175,178,181,184,202,New confirmed cases by infection date,Unsure
Castro,179 (162 -- 200),179,180,11,162,175,178,181,184,200,New confirmed cases by infection date,Unsure
Farroupilha,179 (154 -- 203),179,179,16,154,173,178,180,184,203,New confirmed cases by infection date,Unsure
Olinda,179 (161 -- 199),179,180,11,161,175,178,181,184,199,New confirmed cases by infection date,Unsure
Bombinhas,170 (147 -- 203),170,172,18,147,164,168,172,178,203,New confirmed cases by infection date,Unsure
Cianorte,170 (149 -- 196),170,171,14,149,165,169,171,176,196,New confirmed cases by infection date,Unsure
Guaramirim,170 (143 -- 201),170,170,17,143,163,168,171,177,201,New confirmed cases by infection date,Unsure
São João de Meriti,170 (151 -- 193),170,170,12,151,165,168,171,174,193,New confirmed cases by infection date,Unsure
Bebedouro,169 (146 -- 194),169,169,15,146,163,168,171,175,194,New confirmed cases by infection date,Unsure
Camaquã,169 (148 -- 192),169,169,13,148,164,168,170,174,192,New confirmed cases by infection date,Unsure
Campos do Jordão,169 (149 -- 189),169,169,12,149,164,168,170,174,189,New confirmed cases by infection date,Unsure
Caratinga,169 (137 -- 204),169,169,20,137,160,167,171,176,204,New confirmed cases by infection date,Unsure
Itapevi,169 (150 -- 185),169,169,11,150,164,168,170,172,185,New confirmed cases by infection date,Unsure
Lençóis Paulista,169 (145 -- 192),169,169,15,145,163,168,170,174,192,New confirmed cases by infection date,Unsure
Promissão,169 (147 -- 193),169,169,14,147,163,168,171,174,193,New confirmed cases by infection date,Unsure
Cruz Alta,160 (140 -- 179),160,160,12,140,155,158,161,164,179,New confirmed cases by infection date,Unsure
Governador Celso Ramos,160 (137 -- 188),160,161,16,137,155,159,161,166,188,New confirmed cases by infection date,Unsure
Guarabira,160 (143 -- 181),160,161,11,143,156,159,161,165,181,New confirmed cases by infection date,Unsure
Guaíba,160 (138 -- 184),160,160,14,138,155,159,161,166,184,New confirmed cases by infection date,Unsure
Itabuna,160 (144 -- 175),160,160,9,144,156,159,160,163,175,New confirmed cases by infection date,Unsure
Ji-Paraná,160 (141 -- 182),160,160,13,141,155,159,161,164,182,New confirmed cases by infection date,Unsure
Porto Belo,160 (140 -- 186),160,161,14,140,156,159,161,165,186,New confirmed cases by infection date,Unsure
Santa Luzia,160 (138 -- 184),160,160,14,138,154,158,161,165,184,New confirmed cases by infection date,Unsure
Videira,160 (142 -- 183),160,161,13,142,155,159,161,166,183,New confirmed cases by infection date,Unsure
Ariquemes,159 (142 -- 177),159,159,10,142,155,158,160,163,177,New confirmed cases by infection date,Unsure
Bariri,159 (139 -- 181),159,160,12,139,155,158,161,164,181,New confirmed cases by infection date,Unsure
Boituva,159 (141 -- 180),159,159,12,141,155,158,160,164,180,New confirmed cases by infection date,Unsure
Campo Limpo Paulista,159 (135 -- 180),159,158,13,135,153,158,160,164,180,New confirmed cases by infection date,Unsure
Caxias,159 (141 -- 180),159,160,12,141,155,158,160,164,180,New confirmed cases by infection date,Unsure
Estreito,159 (140 -- 178),159,159,12,140,154,158,160,163,178,New confirmed cases by infection date,Unsure
Floriano,159 (141 -- 184),159,161,12,141,155,158,161,165,184,New confirmed cases by infection date,Unsure
Icó,159 (140 -- 182),159,160,12,140,155,158,161,164,182,New confirmed cases by infection date,Unsure
Itapira,159 (138 -- 179),159,159,12,138,154,158,160,163,179,New confirmed cases by infection date,Unsure
Jataí,159 (137 -- 184),159,160,14,137,154,158,160,165,184,New confirmed cases by infection date,Unsure
Jequié,159 (144 -- 177),159,160,10,144,156,158,160,163,177,New confirmed cases by infection date,Unsure
Naviraí,159 (145 -- 176),159,160,9,145,156,159,160,163,176,New confirmed cases by infection date,Unsure
Palotina,159 (139 -- 185),159,160,15,139,154,158,161,165,185,New confirmed cases by infection date,Unsure
Peruíbe,159 (137 -- 180),159,159,13,137,154,158,160,163,180,New confirmed cases by infection date,Unsure
Sabará,159 (135 -- 185),159,160,16,135,153,158,161,166,185,New confirmed cases by infection date,Unsure
Senador Canedo,159 (137 -- 182),159,159,14,137,153,158,160,164,182,New confirmed cases by infection date,Unsure
Varginha,159 (135 -- 184),159,159,15,135,153,158,161,165,184,New confirmed cases by infection date,Unsure
Cacoal,150 (133 -- 169),150,150,11,133,145,148,150,154,169,New confirmed cases by infection date,Unsure
Canela,150 (130 -- 171),150,150,13,130,144,148,151,154,171,New confirmed cases by infection date,Unsure
Carazinho,150 (131 -- 168),150,149,11,131,145,148,151,154,168,New confirmed cases by infection date,Unsure
Unaí,150 (129 -- 175),150,150,14,129,144,148,151,155,175,New confirmed cases by infection date,Unsure
Viamão,150 (131 -- 175),150,151,13,131,146,149,151,155,175,New confirmed cases by infection date,Unsure
Araguari,149 (123 -- 176),149,149,16,123,142,147,151,156,176,New confirmed cases by infection date,Unsure
Barbacena,149 (123 -- 178),149,149,16,123,142,147,150,155,178,New confirmed cases by infection date,Unsure
Belford Roxo,149 (131 -- 169),149,150,11,131,145,148,151,153,169,New confirmed cases by infection date,Unsure
Cajati,149 (130 -- 169),149,150,12,130,144,148,151,154,169,New confirmed cases by infection date,Unsure
Cidade Ocidental,149 (125 -- 179),149,150,16,125,143,148,151,155,179,New confirmed cases by infection date,Unsure
Congonhas,149 (124 -- 175),149,150,16,124,144,148,151,156,175,New confirmed cases by infection date,Unsure
Ferraz de Vasconcelos,149 (130 -- 165),149,148,10,130,145,148,150,153,165,New confirmed cases by infection date,Unsure
Gramado,149 (128 -- 170),149,149,12,128,144,148,151,154,170,New confirmed cases by infection date,Unsure
Itaituba,149 (129 -- 173),149,150,13,129,144,148,151,154,173,New confirmed cases by infection date,Unsure
Mococa,149 (129 -- 170),149,149,13,129,144,148,150,153,170,New confirmed cases by infection date,Unsure
Nova Odessa,149 (131 -- 169),149,149,11,131,145,148,150,153,169,New confirmed cases by infection date,Unsure
Oiapoque,149 (131 -- 169),149,150,11,131,145,148,150,154,169,New confirmed cases by infection date,Unsure
Paragominas,149 (120 -- 182),149,149,19,120,140,147,151,156,182,New confirmed cases by infection date,Unsure
Parobé,149 (126 -- 171),149,149,13,126,142,147,150,154,171,New confirmed cases by infection date,Unsure
São Raimundo Nonato,149 (125 -- 174),149,149,15,125,143,147,151,155,174,New confirmed cases by infection date,Unsure
Tupã,149 (132 -- 167),149,150,12,132,145,148,150,153,167,New confirmed cases by infection date,Unsure
Venâncio Aires,149 (130 -- 171),149,150,12,130,144,148,151,154,171,New confirmed cases by infection date,Unsure
Cabedelo,140 (126 -- 157),140,141,10,126,137,139,141,144,157,New confirmed cases by infection date,Unsure
Campos Novos,140 (119 -- 164),140,140,13,119,135,138,141,145,164,New confirmed cases by infection date,Unsure
Charqueadas,140 (122 -- 158),140,139,10,122,135,138,140,143,158,New confirmed cases by infection date,Unsure
Eusébio,140 (124 -- 159),140,140,11,124,136,139,141,144,159,New confirmed cases by infection date,Unsure
Mazagão,140 (120 -- 162),140,140,12,120,135,139,141,145,162,New confirmed cases by infection date,Unsure
Anori,139 (117 -- 161),139,140,14,117,134,138,141,145,161,New confirmed cases by infection date,Unsure
Bertioga,139 (120 -- 158),139,139,11,120,134,138,140,143,158,New confirmed cases by infection date,Unsure
Brumado,139 (125 -- 152),139,139,8,125,136,139,140,142,152,New confirmed cases by infection date,Unsure
Cosmópolis,139 (120 -- 155),139,138,10,120,134,137,140,142,155,New confirmed cases by infection date,Unsure
Formiga,139 (113 -- 170),139,139,18,113,131,137,141,145,170,New confirmed cases by infection date,Unsure
Guanambi,139 (123 -- 157),139,140,10,123,135,138,140,144,157,New confirmed cases by infection date,Unsure
Guapimirim,139 (122 -- 160),139,140,12,122,135,138,140,144,160,New confirmed cases by infection date,Unsure
Iranduba,139 (122 -- 159),139,140,11,122,135,138,141,144,159,New confirmed cases by infection date,Unsure
Leme,139 (120 -- 156),139,138,11,120,135,138,140,143,156,New confirmed cases by infection date,Unsure
Mangaratiba,139 (121 -- 160),139,140,13,121,135,138,141,144,160,New confirmed cases by infection date,Unsure
Montenegro,139 (122 -- 157),139,139,10,122,135,138,141,143,157,New confirmed cases by infection date,Unsure
Morro Agudo,139 (119 -- 156),139,139,11,119,134,138,140,143,156,New confirmed cases by infection date,Unsure
Novo Horizonte,139 (119 -- 155),139,138,11,119,134,138,140,143,155,New confirmed cases by infection date,Unsure
Ponta Porã,139 (122 -- 156),139,139,10,122,135,138,140,142,156,New confirmed cases by infection date,Unsure
Rio Claro,139 (124 -- 154),139,139,9,124,136,139,140,143,154,New confirmed cases by infection date,Unsure
Tailândia,139 (118 -- 159),139,138,12,118,133,137,140,143,159,New confirmed cases by infection date,Unsure
Itacoatiara,130 (116 -- 147),130,130,9,116,126,129,131,133,147,New confirmed cases by infection date,Unsure
Jaguaruna,130 (115 -- 151),130,131,11,115,126,129,131,135,151,New confirmed cases by infection date,Unsure
Ouro Preto do Oeste,130 (111 -- 152),130,130,13,111,125,128,131,134,152,New confirmed cases by infection date,Unsure
Sapé,130 (116 -- 150),130,131,11,116,127,129,131,134,150,New confirmed cases by infection date,Unsure
Tefé,130 (117 -- 148),130,131,9,117,127,129,131,133,148,New confirmed cases by infection date,Unsure
Bragança,129 (110 -- 149),129,129,11,110,125,128,130,133,149,New confirmed cases by infection date,Unsure
Carlos Barbosa,129 (110 -- 148),129,129,11,110,125,128,130,134,148,New confirmed cases by infection date,Unsure
Garanhuns,129 (115 -- 144),129,129,9,115,126,128,130,132,144,New confirmed cases by infection date,Unsure
Itupeva,129 (113 -- 146),129,130,10,113,125,128,130,133,146,New confirmed cases by infection date,Unsure
Manhuaçu,129 (103 -- 153),129,129,15,103,122,127,131,135,153,New confirmed cases by infection date,Unsure
Mirassol,129 (114 -- 143),129,129,8,114,125,128,130,132,143,New confirmed cases by infection date,Unsure
Morrinhos,129 (113 -- 145),129,129,10,113,125,128,130,133,145,New confirmed cases by infection date,Unsure
Parintins,129 (121 -- 139),129,130,5,121,128,129,130,131,139,New confirmed cases by infection date,Unsure
Picos,129 (115 -- 145),129,130,9,115,126,129,130,133,145,New confirmed cases by infection date,Unsure
Pouso Alegre,129 (111 -- 150),129,130,12,111,125,128,131,134,150,New confirmed cases by infection date,Unsure
Sertãozinho,129 (113 -- 145),129,129,9,113,125,128,130,133,145,New confirmed cases by infection date,Unsure
Barra Velha,120 (105 -- 141),120,121,12,105,116,119,121,124,141,New confirmed cases by infection date,Unsure
Cametá,120 (105 -- 137),120,120,10,105,116,119,121,124,137,New confirmed cases by infection date,Unsure
Maricá,120 (105 -- 138),120,120,10,105,116,119,120,123,138,New confirmed cases by infection date,Unsure
Nossa Senhora do Socorro,120 (109 -- 134),120,120,8,109,117,119,121,123,134,New confirmed cases by infection date,Unsure
Andradina,119 (103 -- 135),119,119,9,103,116,118,120,122,135,New confirmed cases by infection date,Unsure
Brejo Santo,119 (105 -- 136),119,120,9,105,116,119,120,123,136,New confirmed cases by infection date,Unsure
Caicó,119 (102 -- 138),119,120,11,102,115,118,120,123,138,New confirmed cases by infection date,Unsure
Candeias,119 (107 -- 133),119,120,8,107,116,119,120,123,133,New confirmed cases by infection date,Unsure
Inhumas,119 (101 -- 133),119,118,9,101,114,118,120,122,133,New confirmed cases by infection date,Unsure
Mâncio Lima,119 (102 -- 138),119,119,11,102,115,118,120,123,138,New confirmed cases by infection date,Unsure
Oriximiná,119 (103 -- 137),119,120,10,103,116,118,120,123,137,New confirmed cases by infection date,Unsure
Porto Feliz,119 (104 -- 135),119,120,9,104,116,119,120,123,135,New confirmed cases by infection date,Unsure
Rolândia,119 (104 -- 134),119,119,9,104,115,118,120,123,134,New confirmed cases by infection date,Unsure
Santana do Paraíso,119 (101 -- 138),119,119,11,101,115,118,120,123,138,New confirmed cases by infection date,Unsure
Sena Madureira,119 (101 -- 136),119,119,11,101,115,118,120,123,136,New confirmed cases by infection date,Unsure
São Joaquim da Barra,119 (103 -- 134),119,119,9,103,115,118,120,123,134,New confirmed cases by infection date,Unsure
Tucumã,119 (98 -- 142),119,119,12,98,115,118,120,124,142,New confirmed cases by infection date,Unsure
Vitória do Jari,119 (103 -- 132),119,118,9,103,115,118,120,122,132,New confirmed cases by infection date,Unsure
Óbidos,119 (104 -- 137),119,120,10,104,115,118,120,124,137,New confirmed cases by infection date,Unsure
Guaratuba,110 (93 -- 128),110,110,10,93,106,108,111,114,128,New confirmed cases by infection date,Unsure
Marau,110 (94 -- 127),110,110,10,94,106,109,110,113,127,New confirmed cases by infection date,Unsure
Maravilha,110 (95 -- 127),110,110,10,95,106,109,110,113,127,New confirmed cases by infection date,Unsure
Parauapebas,110 (96 -- 131),110,111,10,96,107,109,111,115,131,New confirmed cases by infection date,Unsure
Porto Seguro,110 (99 -- 125),110,110,8,99,107,109,111,113,125,New confirmed cases by infection date,Unsure
Timon,110 (97 -- 123),110,110,8,97,106,109,110,112,123,New confirmed cases by infection date,Unsure
Alfenas,109 (93 -- 126),109,109,10,93,105,108,110,113,126,New confirmed cases by infection date,Unsure
Boca do Acre,109 (96 -- 123),109,110,8,96,106,109,110,113,123,New confirmed cases by infection date,Unsure
Chapadão do Sul,109 (97 -- 123),109,110,8,97,107,109,110,113,123,New confirmed cases by infection date,Unsure
Cruzeiro do Sul,109 (95 -- 124),109,110,8,95,106,109,110,113,124,New confirmed cases by infection date,Unsure
Curvelo,109 (92 -- 127),109,109,10,92,105,108,110,113,127,New confirmed cases by infection date,Unsure
Jales,109 (96 -- 124),109,109,8,96,106,109,110,112,124,New confirmed cases by infection date,Unsure
Jandira,109 (97 -- 120),109,109,7,97,106,109,110,112,120,New confirmed cases by infection date,Unsure
Juquitiba,109 (90 -- 124),109,108,10,90,105,108,110,112,124,New confirmed cases by infection date,Unsure
Marechal Cândido Rondon,109 (96 -- 123),109,110,8,96,106,109,110,113,123,New confirmed cases by infection date,Unsure
Porto Grande,109 (96 -- 123),109,109,8,96,106,109,110,112,123,New confirmed cases by infection date,Unsure
Registro,109 (97 -- 123),109,109,8,97,106,108,110,112,123,New confirmed cases by infection date,Unsure
Russas,109 (98 -- 123),109,110,8,98,106,109,110,112,123,New confirmed cases by infection date,Unsure
Saquarema,109 (94 -- 124),109,110,9,94,106,108,110,113,124,New confirmed cases by infection date,Unsure
Tauá,109 (98 -- 122),109,110,7,98,106,109,110,112,122,New confirmed cases by infection date,Unsure
Rio Preto da Eva,102 (60 -- 163),102,105,31,60,83,94,109,122,163,New confirmed cases by infection date,Unsure
Alagoinhas,100 (88 -- 111),100,100,6,88,97,99,100,102,111,New confirmed cases by infection date,Unsure
Cajazeiras,100 (90 -- 110),100,100,6,90,97,99,100,102,110,New confirmed cases by infection date,Unsure
Coari,100 (86 -- 113),100,100,9,86,96,99,100,103,113,New confirmed cases by infection date,Unsure
Igrejinha,100 (87 -- 116),100,100,9,87,96,99,100,103,116,New confirmed cases by infection date,Unsure
Morada Nova,100 (88 -- 114),100,100,8,88,97,99,100,103,114,New confirmed cases by infection date,Unsure
Taquara,100 (87 -- 113),100,100,8,87,97,99,100,102,113,New confirmed cases by infection date,Unsure
Amparo,99 (88 -- 111),99,99,7,88,96,99,100,102,111,New confirmed cases by infection date,Unsure
Catalão,99 (87 -- 113),99,99,7,87,96,99,100,102,113,New confirmed cases by infection date,Unsure
Embu-Guaçu,99 (87 -- 111),99,99,7,87,96,98,100,102,111,New confirmed cases by infection date,Unsure
Goiatuba,99 (85 -- 114),99,99,9,85,96,98,100,103,114,New confirmed cases by infection date,Unsure
Guapiaçu,99 (87 -- 114),99,99,8,87,96,98,100,103,114,New confirmed cases by infection date,Unsure
Guariba,99 (87 -- 111),99,99,7,87,96,99,100,102,111,New confirmed cases by infection date,Unsure
Nanuque,99 (82 -- 114),99,99,10,82,95,98,100,103,114,New confirmed cases by infection date,Unsure
Oeiras,99 (90 -- 112),99,100,6,90,97,99,100,102,112,New confirmed cases by infection date,Unsure
Patrocínio,99 (81 -- 116),99,99,10,81,94,98,100,103,116,New confirmed cases by infection date,Unsure
Pirapora,99 (85 -- 115),99,100,9,85,96,98,100,103,115,New confirmed cases by infection date,Unsure
Pires do Rio,99 (86 -- 112),99,99,7,86,96,99,100,102,112,New confirmed cases by infection date,Unsure
Santa Rita,99 (88 -- 111),99,99,6,88,97,99,100,102,111,New confirmed cases by infection date,Unsure
Senhor do Bonfim,99 (88 -- 112),99,99,7,88,96,99,100,102,112,New confirmed cases by infection date,Unsure
Tanabi,99 (87 -- 110),99,99,7,87,96,98,100,102,110,New confirmed cases by infection date,Unsure
Várzea Paulista,99 (85 -- 112),99,99,8,85,96,98,100,102,112,New confirmed cases by infection date,Unsure
